Namespace(batch_size=32, dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=250, eval=False, exp_name='cls_1024', k=20, lr=0.001, model='dgcnn', model_path='', momentum=0.9, no_cuda=False, num_points=1024, scheduler='cos', seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Test 183, loss: 1.452127, test acc: 0.920583, test avg acc: 0.888756
Train 184, loss: 1.358996, train acc: 0.985749, train avg acc: 0.978269
Test 184, loss: 1.444698, test acc: 0.920989, test avg acc: 0.880081
Train 185, loss: 1.356498, train acc: 0.985240, train avg acc: 0.977293
Test 185, loss: 1.447360, test acc: 0.920178, test avg acc: 0.885198
Train 186, loss: 1.351923, train acc: 0.987683, train avg acc: 0.980670
Test 186, loss: 1.455989, test acc: 0.916126, test avg acc: 0.877000
Train 187, loss: 1.354376, train acc: 0.987072, train avg acc: 0.979152
Test 187, loss: 1.459426, test acc: 0.911264, test avg acc: 0.882163
Train 188, loss: 1.352166, train acc: 0.987480, train avg acc: 0.980493
Test 188, loss: 1.459145, test acc: 0.915721, test avg acc: 0.878994
Train 189, loss: 1.349666, train acc: 0.989515, train avg acc: 0.984119
Test 189, loss: 1.446032, test acc: 0.923825, test avg acc: 0.884076
Train 190, loss: 1.350557, train acc: 0.987480, train avg acc: 0.980009
Test 190, loss: 1.452378, test acc: 0.920989, test avg acc: 0.889000
Train 191, loss: 1.348738, train acc: 0.988599, train avg acc: 0.982213
Test 191, loss: 1.443031, test acc: 0.923825, test avg acc: 0.889029
Train 192, loss: 1.346155, train acc: 0.989923, train avg acc: 0.984519
Test 192, loss: 1.453032, test acc: 0.916126, test avg acc: 0.887244
Train 193, loss: 1.344940, train acc: 0.990432, train avg acc: 0.986122
Test 193, loss: 1.452057, test acc: 0.919368, test avg acc: 0.891407
Train 194, loss: 1.346884, train acc: 0.989007, train avg acc: 0.983947
Test 194, loss: 1.445813, test acc: 0.925851, test avg acc: 0.891616
Train 195, loss: 1.341757, train acc: 0.992773, train avg acc: 0.988219
Test 195, loss: 1.455997, test acc: 0.915721, test avg acc: 0.891157
Train 196, loss: 1.341612, train acc: 0.991450, train avg acc: 0.985979
Test 196, loss: 1.442125, test acc: 0.923825, test avg acc: 0.882953
Train 197, loss: 1.343692, train acc: 0.990330, train avg acc: 0.985443
Test 197, loss: 1.444230, test acc: 0.924230, test avg acc: 0.897244
Train 198, loss: 1.343614, train acc: 0.989923, train avg acc: 0.985168
Test 198, loss: 1.440254, test acc: 0.926256, test avg acc: 0.889488
Train 199, loss: 1.336510, train acc: 0.992773, train avg acc: 0.989123
Test 199, loss: 1.439030, test acc: 0.923015, test avg acc: 0.891250
Train 200, loss: 1.336671, train acc: 0.992060, train avg acc: 0.987763
Test 200, loss: 1.450047, test acc: 0.918152, test avg acc: 0.887663
Train 201, loss: 1.340019, train acc: 0.990024, train avg acc: 0.986716
Test 201, loss: 1.442923, test acc: 0.925446, test avg acc: 0.890366
Train 202, loss: 1.337508, train acc: 0.991348, train avg acc: 0.986677
Test 202, loss: 1.440815, test acc: 0.924230, test avg acc: 0.890372
Train 203, loss: 1.336713, train acc: 0.992773, train avg acc: 0.989243
Test 203, loss: 1.447918, test acc: 0.917747, test avg acc: 0.886791
Train 204, loss: 1.335155, train acc: 0.993078, train avg acc: 0.989419
Test 204, loss: 1.440377, test acc: 0.927877, test avg acc: 0.892372
Train 205, loss: 1.333593, train acc: 0.993893, train avg acc: 0.989842
Test 205, loss: 1.453850, test acc: 0.920178, test avg acc: 0.892709
Train 206, loss: 1.337016, train acc: 0.991653, train avg acc: 0.986827
Test 206, loss: 1.443896, test acc: 0.921394, test avg acc: 0.889285
Train 207, loss: 1.330562, train acc: 0.994096, train avg acc: 0.990960
Test 207, loss: 1.436320, test acc: 0.922204, test avg acc: 0.883657
Train 208, loss: 1.333150, train acc: 0.992569, train avg acc: 0.988724
Test 208, loss: 1.449515, test acc: 0.918152, test avg acc: 0.890506
Train 209, loss: 1.331699, train acc: 0.993282, train avg acc: 0.989964
Test 209, loss: 1.439239, test acc: 0.920178, test avg acc: 0.886744
Train 210, loss: 1.330096, train acc: 0.993384, train avg acc: 0.991489
Test 210, loss: 1.448537, test acc: 0.920989, test avg acc: 0.892203
Train 211, loss: 1.329262, train acc: 0.993893, train avg acc: 0.990697
Test 211, loss: 1.440713, test acc: 0.923015, test avg acc: 0.885581
Train 212, loss: 1.328464, train acc: 0.994605, train avg acc: 0.991849
Test 212, loss: 1.447144, test acc: 0.919773, test avg acc: 0.884453
Train 213, loss: 1.329540, train acc: 0.993180, train avg acc: 0.989233
Test 213, loss: 1.453923, test acc: 0.918558, test avg acc: 0.892953
Train 214, loss: 1.328273, train acc: 0.994707, train avg acc: 0.991942
Test 214, loss: 1.444697, test acc: 0.922204, test avg acc: 0.889791
Train 215, loss: 1.328090, train acc: 0.994096, train avg acc: 0.990477
Test 215, loss: 1.438753, test acc: 0.925041, test avg acc: 0.889663
Train 216, loss: 1.328247, train acc: 0.994300, train avg acc: 0.991156
Test 216, loss: 1.444771, test acc: 0.918963, test avg acc: 0.886750
Train 217, loss: 1.329267, train acc: 0.994198, train avg acc: 0.991234
Test 217, loss: 1.447833, test acc: 0.920989, test avg acc: 0.888331
Train 218, loss: 1.329738, train acc: 0.993384, train avg acc: 0.990146
Test 218, loss: 1.441384, test acc: 0.921799, test avg acc: 0.885331
Train 219, loss: 1.324655, train acc: 0.994910, train avg acc: 0.992258
Test 219, loss: 1.442920, test acc: 0.920178, test avg acc: 0.886535
Train 220, loss: 1.325912, train acc: 0.993791, train avg acc: 0.990468
Test 220, loss: 1.440837, test acc: 0.924230, test avg acc: 0.892872
Train 221, loss: 1.325266, train acc: 0.995725, train avg acc: 0.993906
Test 221, loss: 1.441499, test acc: 0.921394, test avg acc: 0.884326
Train 222, loss: 1.322469, train acc: 0.995521, train avg acc: 0.993253
Test 222, loss: 1.444510, test acc: 0.924230, test avg acc: 0.891116
Train 223, loss: 1.325169, train acc: 0.996539, train avg acc: 0.995092
Test 223, loss: 1.439742, test acc: 0.923015, test avg acc: 0.886116
Train 224, loss: 1.323963, train acc: 0.995419, train avg acc: 0.992822
Test 224, loss: 1.442210, test acc: 0.922204, test avg acc: 0.890413
Train 225, loss: 1.323141, train acc: 0.995012, train avg acc: 0.992290
Test 225, loss: 1.441324, test acc: 0.923015, test avg acc: 0.889576
Train 226, loss: 1.321888, train acc: 0.996539, train avg acc: 0.995161
Test 226, loss: 1.445678, test acc: 0.919773, test avg acc: 0.886366
Train 227, loss: 1.322469, train acc: 0.996437, train avg acc: 0.994160
Test 227, loss: 1.441962, test acc: 0.922204, test avg acc: 0.889122
Train 228, loss: 1.321288, train acc: 0.996132, train avg acc: 0.993987
Test 228, loss: 1.440862, test acc: 0.923420, test avg acc: 0.891413
Train 229, loss: 1.321614, train acc: 0.995623, train avg acc: 0.993573
Test 229, loss: 1.439376, test acc: 0.923420, test avg acc: 0.882826
Train 230, loss: 1.321860, train acc: 0.996030, train avg acc: 0.994034
Test 230, loss: 1.445888, test acc: 0.922609, test avg acc: 0.890076
Train 231, loss: 1.318752, train acc: 0.997150, train avg acc: 0.995484
Test 231, loss: 1.440265, test acc: 0.922609, test avg acc: 0.891035
Train 232, loss: 1.319587, train acc: 0.996030, train avg acc: 0.993599
Test 232, loss: 1.439887, test acc: 0.925851, test avg acc: 0.892448
Train 233, loss: 1.318426, train acc: 0.996539, train avg acc: 0.994705
Test 233, loss: 1.440966, test acc: 0.928282, test avg acc: 0.897320
Train 234, loss: 1.320376, train acc: 0.996234, train avg acc: 0.993989
Test 234, loss: 1.442787, test acc: 0.920583, test avg acc: 0.890663
Train 235, loss: 1.320137, train acc: 0.996641, train avg acc: 0.995256
Test 235, loss: 1.444140, test acc: 0.924230, test avg acc: 0.890238
Train 236, loss: 1.320088, train acc: 0.997048, train avg acc: 0.995307
Test 236, loss: 1.443736, test acc: 0.923420, test avg acc: 0.894576
Train 237, loss: 1.318216, train acc: 0.996743, train avg acc: 0.995346
Test 237, loss: 1.441760, test acc: 0.923015, test avg acc: 0.889285
Train 238, loss: 1.319251, train acc: 0.995521, train avg acc: 0.992483
Test 238, loss: 1.439330, test acc: 0.925851, test avg acc: 0.894366
Train 239, loss: 1.318058, train acc: 0.997557, train avg acc: 0.996045
Test 239, loss: 1.436687, test acc: 0.927066, test avg acc: 0.893285
Train 240, loss: 1.319343, train acc: 0.995318, train avg acc: 0.992584
Test 240, loss: 1.443019, test acc: 0.922204, test avg acc: 0.891826
Train 241, loss: 1.316827, train acc: 0.996336, train avg acc: 0.994782
Test 241, loss: 1.435532, test acc: 0.927066, test avg acc: 0.891326
Train 242, loss: 1.318249, train acc: 0.995928, train avg acc: 0.993136
Test 242, loss: 1.438266, test acc: 0.927877, test avg acc: 0.894738
Train 243, loss: 1.317874, train acc: 0.996844, train avg acc: 0.995702
Test 243, loss: 1.439902, test acc: 0.924635, test avg acc: 0.890698
Train 244, loss: 1.317536, train acc: 0.996132, train avg acc: 0.994197
Test 244, loss: 1.443153, test acc: 0.922204, test avg acc: 0.888244
Train 245, loss: 1.316768, train acc: 0.997150, train avg acc: 0.995696
Test 245, loss: 1.439251, test acc: 0.926256, test avg acc: 0.892576
Train 246, loss: 1.318102, train acc: 0.996539, train avg acc: 0.994080
Test 246, loss: 1.446673, test acc: 0.921394, test avg acc: 0.890953
Train 247, loss: 1.316476, train acc: 0.997557, train avg acc: 0.995776
Test 247, loss: 1.440186, test acc: 0.926661, test avg acc: 0.895948
Train 248, loss: 1.319916, train acc: 0.996437, train avg acc: 0.994448
Test 248, loss: 1.439866, test acc: 0.925041, test avg acc: 0.891576
Train 249, loss: 1.318679, train acc: 0.996946, train avg acc: 0.995031
Test 249, loss: 1.440809, test acc: 0.923420, test avg acc: 0.892494
