Namespace(batch_size=32, class_choice='airplane', dataset='shapenetpart', dropout=0.5, emb_dims=1024, epochs=200, eval=False, exp_name='partseg_airplane', k=40, lr=0.001, model='dgcnn', model_path='', momentum=0.9, no_cuda=False, num_points=2048, scheduler='cos', seed=1, test_batch_size=16, use_sgd=True, visu='airplane_0', visu_format='ply')
Using GPU : 0 from 1 devices
Train 144, loss: 0.763320, train acc: 0.964689, train avg acc: 0.958360, train iou: 0.914594
Test 144, loss: 0.820046, test acc: 0.921276, test avg acc: 0.905053, test iou: 0.823915
Train 145, loss: 0.763653, train acc: 0.964380, train avg acc: 0.957955, train iou: 0.914763
Test 145, loss: 0.821661, test acc: 0.919106, test avg acc: 0.899990, test iou: 0.826842
Train 146, loss: 0.763271, train acc: 0.964647, train avg acc: 0.958444, train iou: 0.916227
Test 146, loss: 0.820969, test acc: 0.919866, test avg acc: 0.897262, test iou: 0.831982
Train 147, loss: 0.763465, train acc: 0.964665, train avg acc: 0.958400, train iou: 0.915306
Test 147, loss: 0.818018, test acc: 0.922801, test avg acc: 0.904406, test iou: 0.835673
Train 148, loss: 0.763217, train acc: 0.964791, train avg acc: 0.958547, train iou: 0.915732
Test 148, loss: 0.822543, test acc: 0.917864, test avg acc: 0.884947, test iou: 0.827361
Train 149, loss: 0.763207, train acc: 0.964839, train avg acc: 0.958595, train iou: 0.915318
Test 149, loss: 0.819150, test acc: 0.922561, test avg acc: 0.906151, test iou: 0.829022
Train 150, loss: 0.762917, train acc: 0.964993, train avg acc: 0.958751, train iou: 0.916221
Test 150, loss: 0.818144, test acc: 0.922458, test avg acc: 0.902678, test iou: 0.835940
Train 151, loss: 0.762852, train acc: 0.965124, train avg acc: 0.958877, train iou: 0.915825
Test 151, loss: 0.827696, test acc: 0.916789, test avg acc: 0.897427, test iou: 0.825679
Train 152, loss: 0.762845, train acc: 0.965024, train avg acc: 0.958670, train iou: 0.916653
Test 152, loss: 0.817361, test acc: 0.923553, test avg acc: 0.902775, test iou: 0.828749
Train 153, loss: 0.762782, train acc: 0.965137, train avg acc: 0.959196, train iou: 0.917382
Test 153, loss: 0.828495, test acc: 0.912848, test avg acc: 0.896019, test iou: 0.816027
Train 154, loss: 0.762835, train acc: 0.965138, train avg acc: 0.958863, train iou: 0.915972
Test 154, loss: 0.817220, test acc: 0.923361, test avg acc: 0.902340, test iou: 0.834586
Train 155, loss: 0.762522, train acc: 0.965411, train avg acc: 0.959350, train iou: 0.916989
Test 155, loss: 0.817564, test acc: 0.923185, test avg acc: 0.904200, test iou: 0.832403
Train 156, loss: 0.762524, train acc: 0.965337, train avg acc: 0.959124, train iou: 0.917011
Test 156, loss: 0.819769, test acc: 0.921218, test avg acc: 0.905401, test iou: 0.824852
Train 157, loss: 0.762370, train acc: 0.965440, train avg acc: 0.959212, train iou: 0.916075
Test 157, loss: 0.818249, test acc: 0.922721, test avg acc: 0.903292, test iou: 0.832604
Train 158, loss: 0.762314, train acc: 0.965591, train avg acc: 0.959415, train iou: 0.917071
Test 158, loss: 0.817810, test acc: 0.923019, test avg acc: 0.900884, test iou: 0.832967
Train 159, loss: 0.762312, train acc: 0.965613, train avg acc: 0.959582, train iou: 0.916749
Test 159, loss: 0.818479, test acc: 0.923132, test avg acc: 0.904485, test iou: 0.833183
Train 160, loss: 0.762389, train acc: 0.965483, train avg acc: 0.959333, train iou: 0.917799
Test 160, loss: 0.818456, test acc: 0.923119, test avg acc: 0.903828, test iou: 0.834201
Train 161, loss: 0.762178, train acc: 0.965694, train avg acc: 0.959274, train iou: 0.919510
Test 161, loss: 0.817648, test acc: 0.923589, test avg acc: 0.901154, test iou: 0.835827
Train 162, loss: 0.762132, train acc: 0.965682, train avg acc: 0.959591, train iou: 0.916570
Test 162, loss: 0.818258, test acc: 0.922292, test avg acc: 0.903369, test iou: 0.833301
Train 163, loss: 0.761949, train acc: 0.965883, train avg acc: 0.959672, train iou: 0.918766
Test 163, loss: 0.820200, test acc: 0.921155, test avg acc: 0.903503, test iou: 0.825068
Train 164, loss: 0.762021, train acc: 0.965858, train avg acc: 0.959934, train iou: 0.917752
Test 164, loss: 0.818567, test acc: 0.922625, test avg acc: 0.903175, test iou: 0.835979
Train 165, loss: 0.762057, train acc: 0.965778, train avg acc: 0.959579, train iou: 0.917727
Test 165, loss: 0.820119, test acc: 0.921445, test avg acc: 0.901245, test iou: 0.829891
Train 166, loss: 0.761882, train acc: 0.965971, train avg acc: 0.959681, train iou: 0.919197
Test 166, loss: 0.819701, test acc: 0.921868, test avg acc: 0.901062, test iou: 0.829730
Train 167, loss: 0.761855, train acc: 0.965971, train avg acc: 0.959981, train iou: 0.917430
Test 167, loss: 0.818745, test acc: 0.922643, test avg acc: 0.896779, test iou: 0.831785
Train 168, loss: 0.761846, train acc: 0.966029, train avg acc: 0.959655, train iou: 0.918072
Test 168, loss: 0.818270, test acc: 0.922584, test avg acc: 0.903398, test iou: 0.835685
Train 169, loss: 0.761671, train acc: 0.966047, train avg acc: 0.960132, train iou: 0.918310
Test 169, loss: 0.818215, test acc: 0.923321, test avg acc: 0.898956, test iou: 0.835240
Train 170, loss: 0.761720, train acc: 0.966065, train avg acc: 0.959898, train iou: 0.918467
Test 170, loss: 0.818471, test acc: 0.922683, test avg acc: 0.900733, test iou: 0.835594
Train 171, loss: 0.761725, train acc: 0.966046, train avg acc: 0.959709, train iou: 0.918345
Test 171, loss: 0.817492, test acc: 0.923639, test avg acc: 0.905226, test iou: 0.833164
Train 172, loss: 0.761500, train acc: 0.966224, train avg acc: 0.960196, train iou: 0.919616
Test 172, loss: 0.818759, test acc: 0.923058, test avg acc: 0.907003, test iou: 0.833570
Train 173, loss: 0.761777, train acc: 0.966082, train avg acc: 0.960063, train iou: 0.919526
Test 173, loss: 0.817782, test acc: 0.923460, test avg acc: 0.904994, test iou: 0.833366
Train 174, loss: 0.761520, train acc: 0.966245, train avg acc: 0.960082, train iou: 0.918554
Test 174, loss: 0.818376, test acc: 0.922969, test avg acc: 0.903286, test iou: 0.835163
Train 175, loss: 0.761370, train acc: 0.966336, train avg acc: 0.960349, train iou: 0.920142
Test 175, loss: 0.818345, test acc: 0.923144, test avg acc: 0.901552, test iou: 0.830767
Train 176, loss: 0.761393, train acc: 0.966336, train avg acc: 0.960453, train iou: 0.919768
Test 176, loss: 0.817781, test acc: 0.924047, test avg acc: 0.902103, test iou: 0.834324
Train 177, loss: 0.761253, train acc: 0.966473, train avg acc: 0.960240, train iou: 0.918909
Test 177, loss: 0.818153, test acc: 0.922953, test avg acc: 0.903272, test iou: 0.836974
Train 178, loss: 0.761173, train acc: 0.966581, train avg acc: 0.960671, train iou: 0.919730
Test 178, loss: 0.818119, test acc: 0.923573, test avg acc: 0.904308, test iou: 0.834350
Train 179, loss: 0.761405, train acc: 0.966357, train avg acc: 0.960151, train iou: 0.918736
Test 179, loss: 0.817564, test acc: 0.923877, test avg acc: 0.903513, test iou: 0.833664
Train 180, loss: 0.761293, train acc: 0.966476, train avg acc: 0.960436, train iou: 0.919579
Test 180, loss: 0.817832, test acc: 0.923446, test avg acc: 0.901178, test iou: 0.835540
Train 181, loss: 0.761090, train acc: 0.966614, train avg acc: 0.960603, train iou: 0.920228
Test 181, loss: 0.818670, test acc: 0.922992, test avg acc: 0.902633, test iou: 0.836465
Train 182, loss: 0.761304, train acc: 0.966401, train avg acc: 0.960218, train iou: 0.920140
Test 182, loss: 0.820027, test acc: 0.921896, test avg acc: 0.904549, test iou: 0.831884
Train 183, loss: 0.761228, train acc: 0.966550, train avg acc: 0.960600, train iou: 0.919074
Test 183, loss: 0.817775, test acc: 0.923718, test avg acc: 0.905209, test iou: 0.834734
Train 184, loss: 0.761126, train acc: 0.966566, train avg acc: 0.960460, train iou: 0.920634
Test 184, loss: 0.817830, test acc: 0.923620, test avg acc: 0.903764, test iou: 0.834096
Train 185, loss: 0.760982, train acc: 0.966636, train avg acc: 0.960781, train iou: 0.919786
Test 185, loss: 0.818107, test acc: 0.923257, test avg acc: 0.902063, test iou: 0.832874
Train 186, loss: 0.761273, train acc: 0.966468, train avg acc: 0.960279, train iou: 0.920062
Test 186, loss: 0.818010, test acc: 0.923463, test avg acc: 0.902919, test iou: 0.833903
Train 187, loss: 0.761182, train acc: 0.966510, train avg acc: 0.960146, train iou: 0.919210
Test 187, loss: 0.818867, test acc: 0.922864, test avg acc: 0.903438, test iou: 0.833264
Train 188, loss: 0.761097, train acc: 0.966640, train avg acc: 0.960874, train iou: 0.920226
Test 188, loss: 0.818509, test acc: 0.923247, test avg acc: 0.903504, test iou: 0.836175
Train 189, loss: 0.760910, train acc: 0.966756, train avg acc: 0.960722, train iou: 0.920087
Test 189, loss: 0.818102, test acc: 0.923633, test avg acc: 0.903841, test iou: 0.832063
Train 190, loss: 0.760989, train acc: 0.966693, train avg acc: 0.960551, train iou: 0.919675
Test 190, loss: 0.818292, test acc: 0.923366, test avg acc: 0.902917, test iou: 0.834060
Train 191, loss: 0.760835, train acc: 0.966844, train avg acc: 0.960870, train iou: 0.920865
Test 191, loss: 0.818592, test acc: 0.922779, test avg acc: 0.902092, test iou: 0.833786
Train 192, loss: 0.760916, train acc: 0.966760, train avg acc: 0.960646, train iou: 0.920714
Test 192, loss: 0.818326, test acc: 0.923283, test avg acc: 0.901781, test iou: 0.835673
Train 193, loss: 0.760939, train acc: 0.966676, train avg acc: 0.960669, train iou: 0.920214
Test 193, loss: 0.817932, test acc: 0.923532, test avg acc: 0.902672, test iou: 0.836235
Train 194, loss: 0.760793, train acc: 0.966888, train avg acc: 0.960980, train iou: 0.921169
Test 194, loss: 0.819171, test acc: 0.922821, test avg acc: 0.901979, test iou: 0.833387
Train 195, loss: 0.761101, train acc: 0.966549, train avg acc: 0.960291, train iou: 0.919444
Test 195, loss: 0.818880, test acc: 0.923005, test avg acc: 0.903345, test iou: 0.832599
Train 196, loss: 0.760999, train acc: 0.966682, train avg acc: 0.960763, train iou: 0.920879
Test 196, loss: 0.818475, test acc: 0.923311, test avg acc: 0.901531, test iou: 0.834170
Train 197, loss: 0.761117, train acc: 0.966627, train avg acc: 0.960680, train iou: 0.920234
Test 197, loss: 0.818439, test acc: 0.923268, test avg acc: 0.903259, test iou: 0.834671
Train 198, loss: 0.760905, train acc: 0.966818, train avg acc: 0.960927, train iou: 0.921010
Test 198, loss: 0.818007, test acc: 0.923530, test avg acc: 0.903639, test iou: 0.834830
Train 199, loss: 0.760990, train acc: 0.966719, train avg acc: 0.960658, train iou: 0.919174
Test 199, loss: 0.818401, test acc: 0.923351, test avg acc: 0.901878, test iou: 0.830894
Namespace(batch_size=32, class_choice='airplane', dataset='shapenetpart', dropout=0.5, emb_dims=1024, epochs=200, eval=False, exp_name='partseg_airplane', k=40, lr=0.001, model='dgcnn', model_path='', momentum=0.9, no_cuda=False, num_points=2048, scheduler='cos', seed=1, test_batch_size=16, use_sgd=True, visu='', visu_format='ply')
Using GPU : 0 from 1 devices
Train 0, loss: 0.924258, train acc: 0.842086, train avg acc: 0.774490, train iou: 0.674396
Test 0, loss: 0.882770, test acc: 0.877818, test avg acc: 0.884112, test iou: 0.710478
Train 1, loss: 0.831627, train acc: 0.912678, train avg acc: 0.898908, train iou: 0.807974
Test 1, loss: 0.864130, test acc: 0.881392, test avg acc: 0.885326, test iou: 0.742110
Train 2, loss: 0.821360, train acc: 0.918627, train avg acc: 0.907669, train iou: 0.820686
Test 2, loss: 0.842922, test acc: 0.899849, test avg acc: 0.852194, test iou: 0.793974
Train 3, loss: 0.816338, train acc: 0.921618, train avg acc: 0.912189, train iou: 0.827482
Test 3, loss: 0.832865, test acc: 0.903448, test avg acc: 0.862856, test iou: 0.799699
Train 4, loss: 0.814156, train acc: 0.922435, train avg acc: 0.913867, train iou: 0.832924
Test 4, loss: 0.830367, test acc: 0.907132, test avg acc: 0.898787, test iou: 0.798494
Train 5, loss: 0.812321, train acc: 0.924234, train avg acc: 0.915789, train iou: 0.836677
Test 5, loss: 0.830234, test acc: 0.909089, test avg acc: 0.881495, test iou: 0.806405
Train 6, loss: 0.809580, train acc: 0.925935, train avg acc: 0.917824, train iou: 0.840076
Test 6, loss: 0.838150, test acc: 0.899692, test avg acc: 0.895526, test iou: 0.789797
Train 7, loss: 0.807263, train acc: 0.928119, train avg acc: 0.920504, train iou: 0.844560
Test 7, loss: 0.833492, test acc: 0.905597, test avg acc: 0.886170, test iou: 0.784157
Train 8, loss: 0.807233, train acc: 0.927863, train avg acc: 0.920374, train iou: 0.843341
Test 8, loss: 0.879088, test acc: 0.875727, test avg acc: 0.840877, test iou: 0.765987
Train 9, loss: 0.806150, train acc: 0.928876, train avg acc: 0.920992, train iou: 0.846891
Test 9, loss: 0.846622, test acc: 0.899586, test avg acc: 0.874479, test iou: 0.769240
Train 10, loss: 0.805954, train acc: 0.928526, train avg acc: 0.920736, train iou: 0.844920
Test 10, loss: 0.828679, test acc: 0.907702, test avg acc: 0.875947, test iou: 0.812533
Train 11, loss: 0.805351, train acc: 0.929759, train avg acc: 0.922143, train iou: 0.848770
Test 11, loss: 0.832103, test acc: 0.906946, test avg acc: 0.889781, test iou: 0.807405
Train 12, loss: 0.802401, train acc: 0.931771, train avg acc: 0.924394, train iou: 0.852142
Test 12, loss: 0.846590, test acc: 0.896593, test avg acc: 0.898140, test iou: 0.782142
Train 13, loss: 0.802357, train acc: 0.931591, train avg acc: 0.923528, train iou: 0.851590
Test 13, loss: 0.843602, test acc: 0.901384, test avg acc: 0.898872, test iou: 0.770210
Train 14, loss: 0.802814, train acc: 0.932012, train avg acc: 0.924590, train iou: 0.853365
Test 14, loss: 0.827737, test acc: 0.908726, test avg acc: 0.902902, test iou: 0.800076
Train 15, loss: 0.800684, train acc: 0.932974, train avg acc: 0.925832, train iou: 0.855449
Test 15, loss: 0.823887, test acc: 0.912089, test avg acc: 0.894917, test iou: 0.819367
Train 16, loss: 0.799995, train acc: 0.933695, train avg acc: 0.926153, train iou: 0.856232
Test 16, loss: 0.833048, test acc: 0.904779, test avg acc: 0.890279, test iou: 0.808065
Train 17, loss: 0.799322, train acc: 0.934198, train avg acc: 0.926804, train iou: 0.857409
Test 17, loss: 0.839653, test acc: 0.900446, test avg acc: 0.890362, test iou: 0.805766
Train 18, loss: 0.798082, train acc: 0.935247, train avg acc: 0.927938, train iou: 0.859489
Test 18, loss: 0.829688, test acc: 0.909026, test avg acc: 0.900409, test iou: 0.799173
Train 19, loss: 0.796576, train acc: 0.936379, train avg acc: 0.929181, train iou: 0.861720
Test 19, loss: 0.842738, test acc: 0.895912, test avg acc: 0.877933, test iou: 0.776597
Train 20, loss: 0.797805, train acc: 0.935378, train avg acc: 0.927993, train iou: 0.858275
Test 20, loss: 0.829639, test acc: 0.907728, test avg acc: 0.875529, test iou: 0.808275
Train 21, loss: 0.795873, train acc: 0.937127, train avg acc: 0.930261, train iou: 0.862111
Test 21, loss: 0.850720, test acc: 0.889772, test avg acc: 0.881704, test iou: 0.795542
Train 22, loss: 0.795443, train acc: 0.937421, train avg acc: 0.930400, train iou: 0.863301
Test 22, loss: 0.843526, test acc: 0.899062, test avg acc: 0.875593, test iou: 0.796395
Train 23, loss: 0.795413, train acc: 0.937441, train avg acc: 0.930005, train iou: 0.863344
Test 23, loss: 0.824672, test acc: 0.913314, test avg acc: 0.894630, test iou: 0.808560
Train 24, loss: 0.794265, train acc: 0.938520, train avg acc: 0.931326, train iou: 0.865133
Test 24, loss: 0.826014, test acc: 0.911177, test avg acc: 0.891768, test iou: 0.819948
Train 25, loss: 0.794551, train acc: 0.938112, train avg acc: 0.931043, train iou: 0.863701
Test 25, loss: 0.857219, test acc: 0.892942, test avg acc: 0.852010, test iou: 0.790879
Train 26, loss: 0.793952, train acc: 0.938974, train avg acc: 0.931352, train iou: 0.865473
Test 26, loss: 0.862602, test acc: 0.879269, test avg acc: 0.841979, test iou: 0.764980
Train 27, loss: 0.794052, train acc: 0.938983, train avg acc: 0.931475, train iou: 0.865554
Test 27, loss: 0.824274, test acc: 0.912948, test avg acc: 0.898950, test iou: 0.820990
Train 28, loss: 0.794027, train acc: 0.938926, train avg acc: 0.931783, train iou: 0.866223
Test 28, loss: 0.848774, test acc: 0.896092, test avg acc: 0.912349, test iou: 0.785367
Train 29, loss: 0.793241, train acc: 0.939509, train avg acc: 0.932423, train iou: 0.866650
Test 29, loss: 0.825363, test acc: 0.911525, test avg acc: 0.892842, test iou: 0.823061
Train 30, loss: 0.791149, train acc: 0.941089, train avg acc: 0.933919, train iou: 0.868250
Test 30, loss: 0.852853, test acc: 0.896232, test avg acc: 0.875040, test iou: 0.797864
Train 31, loss: 0.791016, train acc: 0.941395, train avg acc: 0.933924, train iou: 0.869856
Test 31, loss: 0.823367, test acc: 0.913968, test avg acc: 0.887074, test iou: 0.826280
Train 32, loss: 0.791158, train acc: 0.941118, train avg acc: 0.934081, train iou: 0.869800
Test 32, loss: 0.828084, test acc: 0.908766, test avg acc: 0.867440, test iou: 0.796700
Train 33, loss: 0.790640, train acc: 0.941830, train avg acc: 0.934618, train iou: 0.870773
Test 33, loss: 0.833470, test acc: 0.903267, test avg acc: 0.884846, test iou: 0.801603
Train 34, loss: 0.789676, train acc: 0.942596, train avg acc: 0.935394, train iou: 0.872629
Test 34, loss: 0.838215, test acc: 0.903907, test avg acc: 0.886319, test iou: 0.798531
Train 35, loss: 0.788779, train acc: 0.943120, train avg acc: 0.936167, train iou: 0.874046
Test 35, loss: 0.825693, test acc: 0.913607, test avg acc: 0.895741, test iou: 0.822654
Train 36, loss: 0.788917, train acc: 0.943262, train avg acc: 0.935737, train iou: 0.872046
Test 36, loss: 0.824187, test acc: 0.912928, test avg acc: 0.889695, test iou: 0.815302
Train 37, loss: 0.789023, train acc: 0.943255, train avg acc: 0.935527, train iou: 0.872843
Test 37, loss: 0.825133, test acc: 0.913798, test avg acc: 0.893545, test iou: 0.803819
Train 38, loss: 0.788423, train acc: 0.943786, train avg acc: 0.936576, train iou: 0.874099
Test 38, loss: 0.829310, test acc: 0.909452, test avg acc: 0.875368, test iou: 0.815515
Train 39, loss: 0.787705, train acc: 0.944316, train avg acc: 0.937071, train iou: 0.876347
Test 39, loss: 0.851957, test acc: 0.887627, test avg acc: 0.877137, test iou: 0.780470
Train 40, loss: 0.787202, train acc: 0.944808, train avg acc: 0.937878, train iou: 0.876660
Test 40, loss: 0.820099, test acc: 0.917112, test avg acc: 0.894319, test iou: 0.824178
Train 41, loss: 0.787781, train acc: 0.944237, train avg acc: 0.936546, train iou: 0.874835
Test 41, loss: 0.835614, test acc: 0.903320, test avg acc: 0.888206, test iou: 0.788987
Train 42, loss: 0.787006, train acc: 0.945078, train avg acc: 0.937543, train iou: 0.877268
Test 42, loss: 0.833473, test acc: 0.905408, test avg acc: 0.886537, test iou: 0.792678
Train 43, loss: 0.786496, train acc: 0.945385, train avg acc: 0.938530, train iou: 0.877615
Test 43, loss: 0.836812, test acc: 0.904685, test avg acc: 0.899278, test iou: 0.811635
Train 44, loss: 0.785962, train acc: 0.945866, train avg acc: 0.938506, train iou: 0.878665
Test 44, loss: 0.822124, test acc: 0.915320, test avg acc: 0.906499, test iou: 0.818094
Train 45, loss: 0.785363, train acc: 0.946435, train avg acc: 0.938744, train iou: 0.879340
Test 45, loss: 0.826820, test acc: 0.911906, test avg acc: 0.886370, test iou: 0.799234
Train 46, loss: 0.785846, train acc: 0.946141, train avg acc: 0.939063, train iou: 0.878956
Test 46, loss: 0.848034, test acc: 0.891549, test avg acc: 0.871583, test iou: 0.784630
Train 47, loss: 0.785367, train acc: 0.946249, train avg acc: 0.938983, train iou: 0.877688
Test 47, loss: 0.863906, test acc: 0.886153, test avg acc: 0.899686, test iou: 0.765089
Train 48, loss: 0.784108, train acc: 0.947482, train avg acc: 0.940364, train iou: 0.880885
Test 48, loss: 0.829536, test acc: 0.912204, test avg acc: 0.873355, test iou: 0.821995
Train 49, loss: 0.784274, train acc: 0.947227, train avg acc: 0.939978, train iou: 0.880819
Test 49, loss: 0.830718, test acc: 0.911538, test avg acc: 0.890720, test iou: 0.790407
Train 50, loss: 0.784954, train acc: 0.946806, train avg acc: 0.939162, train iou: 0.880069
Test 50, loss: 0.822776, test acc: 0.913959, test avg acc: 0.910406, test iou: 0.813282
Train 51, loss: 0.783505, train acc: 0.948019, train avg acc: 0.941165, train iou: 0.881933
Test 51, loss: 0.897018, test acc: 0.873674, test avg acc: 0.808895, test iou: 0.744160
Train 52, loss: 0.783824, train acc: 0.947753, train avg acc: 0.940254, train iou: 0.881077
Test 52, loss: 0.823686, test acc: 0.915331, test avg acc: 0.894486, test iou: 0.826234
Train 53, loss: 0.782777, train acc: 0.948806, train avg acc: 0.941479, train iou: 0.884463
Test 53, loss: 0.844029, test acc: 0.900677, test avg acc: 0.847252, test iou: 0.797789
Train 54, loss: 0.782174, train acc: 0.949307, train avg acc: 0.942231, train iou: 0.884977
Test 54, loss: 0.830114, test acc: 0.911890, test avg acc: 0.902989, test iou: 0.801082
Train 55, loss: 0.782510, train acc: 0.948670, train avg acc: 0.941351, train iou: 0.883879
Test 55, loss: 0.821584, test acc: 0.916766, test avg acc: 0.902790, test iou: 0.817685
Train 56, loss: 0.782849, train acc: 0.948598, train avg acc: 0.941569, train iou: 0.883923
Test 56, loss: 0.824613, test acc: 0.914128, test avg acc: 0.880838, test iou: 0.821835
Train 57, loss: 0.781822, train acc: 0.949521, train avg acc: 0.942352, train iou: 0.886838
Test 57, loss: 0.827684, test acc: 0.911726, test avg acc: 0.903384, test iou: 0.795483
Train 58, loss: 0.781046, train acc: 0.950120, train avg acc: 0.942801, train iou: 0.886703
Test 58, loss: 0.854691, test acc: 0.891988, test avg acc: 0.901841, test iou: 0.800431
Train 59, loss: 0.780141, train acc: 0.950736, train avg acc: 0.943792, train iou: 0.885557
Test 59, loss: 0.843935, test acc: 0.899802, test avg acc: 0.894503, test iou: 0.804840
Train 60, loss: 0.780411, train acc: 0.950612, train avg acc: 0.943284, train iou: 0.886869
Test 60, loss: 0.830343, test acc: 0.906863, test avg acc: 0.889881, test iou: 0.815197
Train 61, loss: 0.780059, train acc: 0.950871, train avg acc: 0.943794, train iou: 0.888423
Test 61, loss: 0.878974, test acc: 0.861257, test avg acc: 0.745003, test iou: 0.699085
Train 62, loss: 0.780537, train acc: 0.950375, train avg acc: 0.943208, train iou: 0.887707
Test 62, loss: 0.820030, test acc: 0.917422, test avg acc: 0.893386, test iou: 0.832020
Train 63, loss: 0.779796, train acc: 0.950972, train avg acc: 0.943882, train iou: 0.886790
Test 63, loss: 0.848307, test acc: 0.894491, test avg acc: 0.885130, test iou: 0.801542
Train 64, loss: 0.779924, train acc: 0.951003, train avg acc: 0.943981, train iou: 0.888042
Test 64, loss: 0.827277, test acc: 0.911529, test avg acc: 0.898069, test iou: 0.795413
Train 65, loss: 0.780253, train acc: 0.950618, train avg acc: 0.943807, train iou: 0.887001
Test 65, loss: 0.817780, test acc: 0.919501, test avg acc: 0.897717, test iou: 0.819093
Train 66, loss: 0.779239, train acc: 0.951604, train avg acc: 0.944529, train iou: 0.888700
Test 66, loss: 0.824524, test acc: 0.914465, test avg acc: 0.911769, test iou: 0.814044
Train 67, loss: 0.778847, train acc: 0.951861, train avg acc: 0.944681, train iou: 0.889897
Test 67, loss: 0.843234, test acc: 0.897603, test avg acc: 0.881195, test iou: 0.785916
Train 68, loss: 0.778454, train acc: 0.952089, train avg acc: 0.945022, train iou: 0.889352
Test 68, loss: 0.824497, test acc: 0.911173, test avg acc: 0.887431, test iou: 0.820671
Train 69, loss: 0.778134, train acc: 0.952541, train avg acc: 0.945509, train iou: 0.890348
Test 69, loss: 0.853085, test acc: 0.896274, test avg acc: 0.898834, test iou: 0.771343
Train 70, loss: 0.778492, train acc: 0.952165, train avg acc: 0.945230, train iou: 0.890915
Test 70, loss: 0.826448, test acc: 0.912359, test avg acc: 0.874875, test iou: 0.822992
Train 71, loss: 0.778455, train acc: 0.952228, train avg acc: 0.945055, train iou: 0.889188
Test 71, loss: 0.820938, test acc: 0.918076, test avg acc: 0.899144, test iou: 0.820500
Train 72, loss: 0.777948, train acc: 0.952534, train avg acc: 0.945635, train iou: 0.891568
Test 72, loss: 0.820093, test acc: 0.917357, test avg acc: 0.889511, test iou: 0.834394
Train 73, loss: 0.777557, train acc: 0.952851, train avg acc: 0.946056, train iou: 0.890993
Test 73, loss: 0.835765, test acc: 0.908292, test avg acc: 0.910886, test iou: 0.790701
Train 74, loss: 0.777520, train acc: 0.952807, train avg acc: 0.945968, train iou: 0.891649
Test 74, loss: 0.841972, test acc: 0.904270, test avg acc: 0.906646, test iou: 0.791125
Train 75, loss: 0.777034, train acc: 0.953376, train avg acc: 0.946313, train iou: 0.892824
Test 75, loss: 0.818933, test acc: 0.918076, test avg acc: 0.893373, test iou: 0.819431
Train 76, loss: 0.777009, train acc: 0.953200, train avg acc: 0.946203, train iou: 0.891848
Test 76, loss: 0.834653, test acc: 0.906899, test avg acc: 0.867457, test iou: 0.798344
Train 77, loss: 0.775769, train acc: 0.954317, train avg acc: 0.947556, train iou: 0.893761
Test 77, loss: 0.835076, test acc: 0.907199, test avg acc: 0.899251, test iou: 0.802934
Train 78, loss: 0.775558, train acc: 0.954507, train avg acc: 0.947624, train iou: 0.895604
Test 78, loss: 0.830503, test acc: 0.912830, test avg acc: 0.894658, test iou: 0.799985
Train 79, loss: 0.775659, train acc: 0.954383, train avg acc: 0.947549, train iou: 0.895057
Test 79, loss: 0.849092, test acc: 0.896967, test avg acc: 0.894361, test iou: 0.786549
Train 80, loss: 0.775594, train acc: 0.954494, train avg acc: 0.947571, train iou: 0.894181
Test 80, loss: 0.844607, test acc: 0.903442, test avg acc: 0.900550, test iou: 0.809603
Train 81, loss: 0.775966, train acc: 0.954068, train avg acc: 0.946902, train iou: 0.893359
Test 81, loss: 0.829105, test acc: 0.909944, test avg acc: 0.890360, test iou: 0.809228
Train 82, loss: 0.775741, train acc: 0.954231, train avg acc: 0.947407, train iou: 0.894074
Test 82, loss: 0.832343, test acc: 0.907179, test avg acc: 0.889097, test iou: 0.789495
Train 83, loss: 0.775037, train acc: 0.954945, train avg acc: 0.948043, train iou: 0.895761
Test 83, loss: 0.939121, test acc: 0.827333, test avg acc: 0.809179, test iou: 0.707472
Train 84, loss: 0.775082, train acc: 0.954834, train avg acc: 0.948082, train iou: 0.895897
Test 84, loss: 0.849838, test acc: 0.903001, test avg acc: 0.871940, test iou: 0.811134
Train 85, loss: 0.774820, train acc: 0.955030, train avg acc: 0.948134, train iou: 0.895752
Test 85, loss: 0.833123, test acc: 0.908868, test avg acc: 0.893270, test iou: 0.808447
Train 86, loss: 0.774207, train acc: 0.955577, train avg acc: 0.948804, train iou: 0.896478
Test 86, loss: 0.823024, test acc: 0.917370, test avg acc: 0.902096, test iou: 0.819770
Train 87, loss: 0.773864, train acc: 0.955876, train avg acc: 0.948778, train iou: 0.896884
Test 87, loss: 0.823207, test acc: 0.916610, test avg acc: 0.900688, test iou: 0.806196
Train 88, loss: 0.773226, train acc: 0.956446, train avg acc: 0.949422, train iou: 0.898770
Test 88, loss: 0.824139, test acc: 0.916441, test avg acc: 0.895749, test iou: 0.823884
Train 89, loss: 0.773122, train acc: 0.956506, train avg acc: 0.949634, train iou: 0.897853
Test 89, loss: 0.824247, test acc: 0.914947, test avg acc: 0.898552, test iou: 0.812976
Train 90, loss: 0.773130, train acc: 0.956559, train avg acc: 0.949778, train iou: 0.898924
Test 90, loss: 0.819062, test acc: 0.919903, test avg acc: 0.901092, test iou: 0.828928
Train 91, loss: 0.773140, train acc: 0.956542, train avg acc: 0.949635, train iou: 0.897224
Test 91, loss: 0.823608, test acc: 0.915430, test avg acc: 0.864980, test iou: 0.825649
